id,result,type,time cost,pre-screening,reverse,trigger size,sym ratio
id-00000531,True,label specific,2773.907059907913,"Targets: [0, 1, 2, 3, 4, 8, 9, 10, 12, 13, 14, 15, 17, 19, 21, 22, 23], Victims: [tensor([19, 23]), tensor([ 7,  8, 13]), tensor([ 4,  8, 13]), tensor([20]), tensor([5, 7, 8]), tensor([4, 7]), tensor([21]), tensor([21, 20,  8]), tensor([ 9, 14]), tensor([2, 7, 8]), tensor([20, 21]), tensor([6, 7]), tensor([20]), tensor([23]), tensor([22]), tensor([19, 21, 23]), tensor([ 0, 19])]",Target Class: 15 Victim Class: 6 Trigger Size: 810.35009765625 Optimization Steps: 172,810.35009765625,22.40642758452805
id-00000532,False,,18.164676904678345,"Targets: [], Victims: []",,,
id-00000533,False,label specific,200.77342987060547,"Targets: [12], Victims: [tensor([0])]",Target Class: 12 Victim Class: 0 Trigger Size: 796.9490356445312 Optimization Steps: 211,796.9490356445312,1.023430191419869
id-00000534,False,label specific,3.8334460258483887,"Targets: [0, 3], Victims: [tensor([3]), tensor([0])]",Target Class: 0 Victim Class: 3 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000535,False,Universal,2708.246204137802,"Targets: tensor([0]), Victims: None",Target Class: 0 Victim Class: all Trigger Size: 6586.198079427083 Optimization Steps: 140,6586.198079427083,
id-00000536,False,,9.330997228622437,"Targets: [], Victims: []",,,
id-00000537,False,,5.170516014099121,"Targets: [], Victims: []",,,
id-00000538,False,,10.363024711608887,"Targets: [], Victims: []",,,
id-00000539,False,,10.898921012878418,"Targets: [], Victims: []",,,
id-00000540,False,label specific,28.147724866867065,"Targets: [5], Victims: [tensor([4])]",Target Class: 5 Victim Class: 4 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000541,True,label specific,635.1289131641388,"Targets: [2, 19], Victims: [tensor([1]), tensor([11, 15])]",Target Class: 19 Victim Class: 15 Trigger Size: 408.43609619140625 Optimization Steps: 131,408.43609619140625,12.56514695485546
id-00000542,False,,7.723332643508911,"Targets: [], Victims: []",,,
id-00000543,False,label specific,124.54310584068298,"Targets: [9, 13, 14], Victims: [tensor([0]), tensor([1]), tensor([1])]",Target Class: 9 Victim Class: 0 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000544,False,,4.861485242843628,"Targets: [], Victims: []",,,
id-00000545,False,,8.604986190795898,"Targets: [], Victims: []",,,
id-00000546,True,label specific,53.23779606819153,"Targets: [6], Victims: [tensor([0, 7])]",Target Class: 6 Victim Class: 7 Trigger Size: 160.28134155273438 Optimization Steps: 148,160.28134155273438,38.05187678297762
id-00000547,False,,5.283130407333374,"Targets: [], Victims: []",,,
id-00000548,False,label specific,15.330056428909302,"Targets: [2, 3, 6, 7, 9, 10], Victims: [tensor([ 4, 11]), tensor([4]), tensor([ 0,  4, 11]), tensor([11]), tensor([0]), tensor([0])]",Target Class: 2 Victim Class: 4 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000549,True,Universal,509.0661692619324,"Targets: tensor([17]), Victims: None",Target Class: 17 Victim Class: all Trigger Size: 41.25106334686279 Optimization Steps: 69,41.25106334686279,
id-00000550,False,label specific,73.91453909873962,"Targets: [1, 2, 3, 4], Victims: [tensor([3]), tensor([4]), tensor([0, 1]), tensor([2])]",Target Class: 1 Victim Class: 3 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000551,False,label specific,231.13523888587952,"Targets: [3, 13, 15, 21], Victims: [tensor([15]), tensor([2, 5]), tensor([3]), tensor([1])]",Target Class: 21 Victim Class: 1 Trigger Size: 154.434814453125 Optimization Steps: 155,154.434814453125,2.490311469967513
id-00000552,False,label specific,85.15221929550171,"Targets: [0, 18], Victims: [tensor([6]), tensor([10])]",Target Class: 0 Victim Class: 6 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000553,False,,5.172771692276001,"Targets: [], Victims: []",,,
id-00000554,False,,10.78081727027893,"Targets: [], Victims: []",,,
id-00000555,False,label specific,71.22577786445618,"Targets: [4], Victims: [tensor([2])]",Target Class: 4 Victim Class: 2 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000556,False,label specific,12.035704374313354,"Targets: [0, 1, 2, 6, 8], Victims: [tensor([1, 5, 6]), tensor([0]), tensor([8]), tensor([3, 4]), tensor([2])]",Target Class: 0 Victim Class: 1 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000557,False,,9.943172216415405,"Targets: [], Victims: []",,,
id-00000558,False,,9.047840595245361,"Targets: [], Victims: []",,,
id-00000559,True,Universal,491.95978236198425,"Targets: tensor([11]), Victims: None",Target Class: 11 Victim Class: all Trigger Size: 546.9043518066406 Optimization Steps: 46,546.9043518066406,
id-00000560,False,label specific,3.5101823806762695,"Targets: [2], Victims: [tensor([6])]",Target Class: 2 Victim Class: 6 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000561,False,,14.23822283744812,"Targets: [], Victims: []",,,
id-00000562,False,,5.083018064498901,"Targets: [], Victims: []",,,
id-00000563,False,Universal,1819.8704240322113,"Targets: tensor([0]), Victims: None",Target Class: 0 Victim Class: all Trigger Size: 5601.6558837890625 Optimization Steps: 139,5601.6558837890625,
id-00000564,False,label specific,147.16095519065857,"Targets: [1, 16, 19], Victims: [tensor([0]), tensor([0]), tensor([0, 1])]",Target Class: 16 Victim Class: 0 Trigger Size: 1802.22705078125 Optimization Steps: 402,1802.22705078125,
id-00000565,False,,15.910375356674194,"Targets: [], Victims: []",,,
id-00000566,False,label specific,522.8435864448547,"Targets: [6, 8, 10, 14, 15], Victims: [tensor([ 4, 12]), tensor([ 4,  7, 12]), tensor([1]), tensor([0]), tensor([ 3,  4, 10])]",Target Class: 15 Victim Class: 3 Trigger Size: 340.0464782714844 Optimization Steps: 83,340.0464782714844,9.400636455821118
id-00000567,True,Universal,1355.764173746109,"Targets: tensor([0]), Victims: None",Target Class: 0 Victim Class: all Trigger Size: 38.482114473978676 Optimization Steps: 80,38.482114473978676,
id-00000568,True,Universal,1220.8266117572784,"Targets: tensor([1]), Victims: None",Target Class: 1 Victim Class: all Trigger Size: 1080.9166259765625 Optimization Steps: 185,1080.9166259765625,
id-00000569,False,,7.250255346298218,"Targets: [], Victims: []",,,
id-00000570,False,label specific,629.776487827301,"Targets: [0, 1, 11, 14, 15, 19, 20, 22, 23], Victims: [tensor([19, 21, 22]), tensor([19]), tensor([21]), tensor([5]), tensor([17]), tensor([1]), tensor([19]), tensor([21]), tensor([1])]",Target Class: 14 Victim Class: 5 Trigger Size: 1274.4359130859375 Optimization Steps: 192,1274.4359130859375,
id-00000571,False,,13.191042423248291,"Targets: [], Victims: []",,,
id-00000572,True,label specific,133.4181671142578,"Targets: [1, 2, 10, 12, 13], Victims: [tensor([10, 13]), tensor([5]), tensor([7]), tensor([0]), tensor([0])]",Target Class: 10 Victim Class: 7 Trigger Size: 105.16439056396484 Optimization Steps: 114,105.16439056396484,218.7238180899205
id-00000573,False,,7.728898763656616,"Targets: [], Victims: []",,,
id-00000574,True,label specific,462.5950481891632,"Targets: [6, 7, 10], Victims: [tensor([1]), tensor([1]), tensor([17])]",Target Class: 7 Victim Class: 1 Trigger Size: 885.226806640625 Optimization Steps: 404,885.226806640625,11296539.965784943
id-00000575,True,label specific,23.665568113327026,"Targets: [5], Victims: [tensor([7])]",Target Class: 5 Victim Class: 7 Trigger Size: 68.50019836425781 Optimization Steps: 63,68.50019836425781,145984978.71238023
id-00000576,False,label specific,925.6421337127686,"Targets: [4, 13, 15], Victims: [tensor([1]), tensor([1]), tensor([1])]",Target Class: 15 Victim Class: 1 Trigger Size: 553.8919677734375 Optimization Steps: 224,553.8919677734375,5.427760280313998
id-00000577,True,Universal,657.6650137901306,"Targets: tensor([3]), Victims: None",Target Class: 3 Victim Class: all Trigger Size: 524.2131958007812 Optimization Steps: 117,524.2131958007812,
id-00000578,False,,3.8489797115325928,"Targets: [], Victims: []",,,
id-00000579,False,,2.0602707862854004,"Targets: [], Victims: []",,,
id-00000580,False,label specific,45.692739725112915,"Targets: [2, 4], Victims: [tensor([1]), tensor([2])]",Target Class: 2 Victim Class: 1 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000581,True,label specific,670.4567940235138,"Targets: [0, 2, 3, 4, 6, 9, 10, 11, 12, 19, 23], Victims: [tensor([22]), tensor([13]), tensor([ 5,  9, 19]), tensor([11, 19, 13]), tensor([22]), tensor([5]), tensor([11,  5,  3]), tensor([12, 19]), tensor([ 4, 11]), tensor([11, 12]), tensor([ 1, 22])]",Target Class: 19 Victim Class: 12 Trigger Size: 433.3880310058594 Optimization Steps: 218,433.3880310058594,39.33300843256221
id-00000582,True,label specific,753.8526568412781,"Targets: [0, 1, 4, 5, 6, 8, 10, 14], Victims: [tensor([ 3, 15]), tensor([9]), tensor([ 7, 12]), tensor([ 7, 12]), tensor([ 4, 10]), tensor([9, 4, 1]), tensor([7]), tensor([2])]",Target Class: 8 Victim Class: 1 Trigger Size: 145.4407958984375 Optimization Steps: 95,145.4407958984375,68756499.42800836
id-00000583,False,label specific,10.48058295249939,"Targets: [3], Victims: [tensor([0])]",Target Class: 3 Victim Class: 0 Trigger Size: 10000000000.0 Optimization Steps: 21,10000000000.0,
id-00000584,False,,10.08485221862793,"Targets: [], Victims: []",,,
id-00000585,False,Universal,3221.573541164398,"Targets: tensor([1]), Victims: None",Target Class: 1 Victim Class: all Trigger Size: 5472.410705566406 Optimization Steps: 110,5472.410705566406,
id-00000586,False,label specific,12.537878036499023,"Targets: [2, 20], Victims: [tensor([16]), tensor([21])]",Target Class: 2 Victim Class: 16 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000587,False,,5.3591225147247314,"Targets: [], Victims: []",,,
id-00000588,False,label specific,17.26356029510498,"Targets: [2, 3], Victims: [tensor([11]), tensor([ 6, 13])]",Target Class: 2 Victim Class: 11 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000589,True,label specific,36.819767236709595,"Targets: [6], Victims: [tensor([1, 2])]",Target Class: 6 Victim Class: 1 Trigger Size: 105.00366973876953 Optimization Steps: 118,105.00366973876953,139.2831436017665
id-00000590,False,label specific,46.060728311538696,"Targets: [1, 3], Victims: [tensor([8, 5, 0]), tensor([6])]",Target Class: 1 Victim Class: 8 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000591,False,label specific,6.83770489692688,"Targets: [18], Victims: [tensor([1])]",Target Class: 18 Victim Class: 1 Trigger Size: 10000000000.0 Optimization Steps: 21,10000000000.0,
id-00000592,False,label specific,2629.294574022293,"Targets: [1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], Victims: [tensor([15]), tensor([6, 9]), tensor([14, 16]), tensor([9]), tensor([ 7, 13]), tensor([13]), tensor([13]), tensor([5]), tensor([2]), tensor([2]), tensor([15]), tensor([7]), tensor([4]), tensor([ 1, 17]), tensor([15]), tensor([1])]",Target Class: 15 Victim Class: 1 Trigger Size: 1793.328125 Optimization Steps: 637,1793.328125,
id-00000593,False,label specific,23.261059284210205,"Targets: [2, 3, 4, 5, 7, 8, 9, 10, 11, 15], Victims: [tensor([12]), tensor([2]), tensor([1]), tensor([2, 6]), tensor([12]), tensor([2]), tensor([0, 1, 6]), tensor([4, 6]), tensor([0]), tensor([1])]",Target Class: 2 Victim Class: 12 Trigger Size: 10000000000.0 Optimization Steps: 11,10000000000.0,
id-00000594,False,label specific,2190.445847272873,"Targets: [0, 1, 2, 4, 5, 6, 8, 11, 14, 16], Victims: [tensor([5]), tensor([4, 6]), tensor([4]), tensor([12]), tensor([14, 16]), tensor([12]), tensor([14]), tensor([ 4, 12]), tensor([3, 5]), tensor([5])]",Target Class: 5 Victim Class: 14 Trigger Size: 2323.8232421875 Optimization Steps: 856,2323.8232421875,
id-00000595,True,label specific,833.0767560005188,"Targets: [3, 10, 14, 17], Victims: [tensor([15]), tensor([0]), tensor([ 4, 15]), tensor([15])]",Target Class: 14 Victim Class: 4 Trigger Size: 182.8880615234375 Optimization Steps: 133,182.8880615234375,21.41487726427178
id-00000596,False,,12.070361614227295,"Targets: [], Victims: []",,,
id-00000597,False,,10.730490922927856,"Targets: [], Victims: []",,,
id-00000598,False,,11.590410947799683,"Targets: [], Victims: []",,,
id-00000599,True,label specific,761.2687764167786,"Targets: [10], Victims: [tensor([13])]",Target Class: 10 Victim Class: 13 Trigger Size: 233.04537963867188 Optimization Steps: 94,233.04537963867188,48.150686099304764
id-00000600,False,,23.153509616851807,"Targets: [], Victims: []",,,
id-00000601,False,,10.348154067993164,"Targets: [], Victims: []",,,
id-00000602,True,label specific,321.98487973213196,"Targets: [7], Victims: [tensor([9])]",Target Class: 7 Victim Class: 9 Trigger Size: 220.4362030029297 Optimization Steps: 138,220.4362030029297,32.64648540993335
id-00000603,False,,5.742900848388672,"Targets: [], Victims: []",,,
id-00000604,False,,1.9415292739868164,"Targets: [], Victims: []",,,
id-00000605,True,Universal,172.85949182510376,"Targets: tensor([10]), Victims: None",Target Class: 10 Victim Class: all Trigger Size: 217.52017822265626 Optimization Steps: 107,217.52017822265626,
